12/18/22
22:44:29,Starting Temperature Monitoring
22:44:29,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,904,20.8,558,21.5,555,21.0,558,,1023,
22:44:30,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,824,20.8,559,21.3,553,21.0,559,,976,
22:44:30,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,809,20.7,560,21.2,554,21.0,557,,806,
22:44:31,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,800,20.7,560,21.2,555,20.9,558,,880,
22:44:31,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,808,20.8,560,21.2,554,21.0,559,,924,
22:44:32,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,814,20.7,561,21.2,554,21.0,558,0.8,780,
22:44:32,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,796,20.8,560,21.2,554,20.9,558,,789,
22:44:33,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,0.3,788,21.0,558,21.2,555,21.0,558,,930,
22:44:33,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,796,20.9,559,21.3,553,20.9,558,,894,
22:44:34,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,804,20.7,558,21.2,555,21.0,558,,799,
22:44:34,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,802,20.9,560,21.1,555,20.9,558,,916,
22:44:35,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,828,20.8,559,21.3,553,21.1,558,,888,
22:44:35,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,860,20.8,560,21.1,555,21.0,558,,814,
22:44:36,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,832,20.9,560,21.2,555,21.0,559,,916,
22:44:37,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,830,20.8,560,21.2,554,21.0,559,,876,
22:44:37,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,840,20.7,560,21.2,554,21.0,558,,816,
22:44:38,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,831,20.8,558,21.2,555,21.0,558,,917,
22:44:38,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,836,20.7,560,21.2,553,21.0,558,,872,
22:44:39,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,850,20.7,560,21.1,555,21.0,558,,792,
22:44:39,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,840,20.9,559,21.2,554,21.0,559,,921,
22:44:40,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,824,20.7,559,21.2,554,21.0,558,,872,
22:44:40,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,840,20.8,560,21.1,555,21.1,558,,820,
22:44:41,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,836,20.8,558,21.2,555,21.0,559,,924,
22:44:41,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,848,20.8,559,21.2,554,21.0,558,,863,
22:44:42,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,824,20.8,560,21.2,555,21.0,558,,813,
22:44:42,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,813,20.8,559,21.3,555,20.9,558,,932,
22:44:43,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,808,20.7,560,21.3,554,21.0,558,,856,
22:44:43,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,802,20.7,560,21.2,555,21.0,558,,795,
22:44:44,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,818,20.7,559,21.2,554,21.0,558,,940,
22:44:45,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,828,20.8,561,21.3,554,21.0,558,,852,
22:44:45,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,829,20.8,560,21.2,556,21.0,558,,804,
22:44:46,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,834,20.8,559,21.3,554,21.0,559,,952,
22:44:46,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,840,20.6,560,21.3,554,21.0,558,,841,
22:44:47,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,828,20.7,561,21.2,555,21.0,558,,802,
22:44:47,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,816,20.8,560,21.2,555,20.9,558,,970,
22:44:48,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,808,20.7,561,21.2,554,21.0,558,0.9,1008,
22:44:48,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,794,20.7,561,21.2,554,21.0,558,,805,
22:44:49,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,796,20.7,561,21.1,555,21.0,558,,841,
22:44:49,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,796,20.8,559,21.3,554,21.0,559,,970,
22:44:50,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,805,20.6,560,21.2,555,21.0,558,,790,
