12/18/22
20:02:47,Starting Temperature Monitoring
20:03:35,18.80,18.80,17.42,18.65,18.88,18.90,
20:03:35,18.88,18.80,18.90,18.65,18.97,18.90,
20:03:36,18.80,18.80,19.34,18.66,18.88,18.90,
20:03:36,18.80,18.80,16.73,18.64,18.88,18.90,
20:03:37,18.80,18.80,19.78,18.65,18.97,18.90,
20:03:37,18.80,18.80,18.90,18.65,18.88,18.90,
20:03:38,18.80,18.80,17.25,18.64,18.97,18.90,
20:03:38,18.80,18.80,19.69,18.65,18.88,18.90,
20:03:39,18.80,18.80,17.68,18.64,18.88,18.90,
20:03:39,18.88,18.80,18.73,18.64,18.97,18.90,
20:03:40,18.80,18.80,19.52,18.65,18.88,18.90,
20:03:40,18.80,18.80,16.82,18.63,18.97,18.90,
20:03:41,18.80,18.80,19.69,18.64,18.97,18.90,
20:03:41,18.88,18.80,19.17,18.65,18.88,18.90,
20:03:42,18.80,18.80,16.99,18.63,18.88,18.90,
20:03:42,18.88,18.80,19.78,18.64,18.88,18.90,
20:03:42,1,18.80,18.64,18.90
20:03:43,18.80,18.80,17.25,17.25,18.88,18.88,
20:03:43,18.80,18.80,19.25,18.25,18.88,18.88,
20:03:44,18.80,18.80,19.34,18.62,18.97,18.91,
20:03:44,18.88,18.82,16.82,18.17,18.97,18.93,
20:03:45,18.80,18.82,19.87,18.51,18.88,18.92,
20:03:46,18.88,18.83,18.73,18.54,18.88,18.91,
20:03:46,18.80,18.82,17.51,18.40,18.97,18.92,
20:03:47,18.88,18.83,19.69,18.56,18.88,18.92,
20:03:47,18.80,18.83,17.60,18.45,18.88,18.91,
20:03:48,18.88,18.83,18.90,18.50,18.97,18.92,
20:03:48,18.80,18.83,19.43,18.58,18.88,18.92,
20:03:49,18.80,18.83,16.82,18.43,18.97,18.92,
20:03:49,18.88,18.83,19.78,18.54,18.97,18.92,
20:03:50,18.80,18.83,18.99,18.57,18.88,18.92,
20:03:50,18.88,18.83,17.08,18.47,18.88,18.92,
20:03:51,18.80,18.83,19.69,18.55,18.88,18.92,
20:03:51,18.80,18.83,18.03,18.52,18.88,18.92,
20:03:52,18.80,18.83,18.55,18.52,18.97,18.92,
20:03:52,18.80,18.83,19.52,18.57,18.97,18.92,
20:03:53,18.80,18.82,16.90,18.49,18.97,18.92,
20:03:53,18.80,18.82,19.60,18.54,18.97,18.93,
20:03:54,18.80,18.82,19.25,18.57,18.97,18.93,
20:03:54,18.80,18.82,16.82,18.50,18.97,18.93,
20:03:55,18.80,18.82,19.78,18.55,18.88,18.93,
20:03:55,18.80,18.82,18.64,18.55,18.88,18.93,
20:03:56,18.88,18.82,17.94,18.53,18.97,18.93,
20:03:56,18.88,18.82,19.69,18.57,18.97,18.93,
20:03:57,18.80,18.82,17.34,18.53,18.97,18.93,
20:03:57,18.80,18.82,18.99,18.55,18.97,18.93,
20:03:58,18.80,18.82,19.34,18.57,18.88,18.93,
20:03:58,18.80,18.82,16.82,18.52,18.88,18.93,
20:03:59,18.80,18.82,19.52,18.55,18.97,18.93,
20:03:59,18.80,18.82,19.08,18.56,18.88,18.93,
20:04:00,18.88,18.82,17.34,18.53,18.88,18.93,
20:04:00,18.80,18.82,19.78,18.56,18.88,18.93,
20:04:01,18.80,18.82,18.03,18.55,18.88,18.93,
20:04:01,18.88,18.82,18.64,18.55,18.97,18.93,
20:04:02,18.80,18.82,19.52,18.58,18.88,18.93,
20:04:02,18.80,18.82,16.99,18.54,18.88,18.92,
20:04:03,18.88,18.82,19.60,18.56,18.97,18.93,
20:04:03,18.80,18.82,19.25,18.58,18.88,18.92,
20:04:04,18.80,18.82,16.99,18.54,18.97,18.93,
20:04:04,18.88,18.82,19.78,18.57,18.97,18.93,
20:04:05,18.80,18.82,18.38,18.57,18.88,18.93,
20:04:05,18.80,18.82,18.29,18.56,18.97,18.93,
20:04:06,18.88,18.82,19.60,18.58,18.88,18.93,
20:04:06,18.80,18.82,17.16,18.55,18.97,18.93,
20:04:07,18.80,18.82,19.60,18.57,18.97,18.93,
20:04:07,18.88,18.82,19.34,18.59,18.88,18.93,
20:04:08,18.88,18.82,16.90,18.56,18.97,18.93,
20:04:08,18.80,18.82,19.87,18.58,18.97,18.93,
20:04:09,18.80,18.82,18.64,18.58,18.88,18.93,
20:04:09,18.88,18.82,18.03,18.57,18.97,18.93,
20:04:10,18.80,18.82,19.60,18.59,18.97,18.93,
20:04:10,18.80,18.82,17.25,18.57,18.97,18.93,
20:04:11,18.88,18.82,19.34,18.58,18.88,18.93,
20:04:11,18.88,18.83,19.25,18.59,18.88,18.93,
20:04:12,18.80,18.83,16.90,18.56,18.97,18.93,
20:04:12,18.88,18.83,19.69,18.58,18.97,18.93,
20:04:13,18.80,18.83,18.82,18.59,18.88,18.93,
20:04:13,18.88,18.83,18.03,18.58,18.97,18.93,
20:04:14,18.80,18.83,19.25,18.59,18.97,18.93,
20:04:14,18.88,18.83,17.94,18.58,18.97,18.93,
20:04:15,18.88,18.83,18.73,18.58,18.88,18.93,
20:04:15,18.88,18.83,18.90,18.59,18.88,18.93,
20:04:16,18.80,18.83,17.34,18.57,18.88,18.93,
20:04:16,18.80,18.83,20.48,18.60,18.88,18.93,
20:04:17,18.80,18.83,19.25,18.60,18.88,18.93,
20:04:17,18.80,18.83,17.51,18.59,18.97,18.93,
20:04:18,18.80,18.83,19.87,18.61,18.97,18.93,
20:04:19,18.88,18.83,17.86,18.60,18.97,18.93,
20:04:19,18.88,18.83,18.73,18.60,18.97,18.93,
20:04:20,18.88,18.83,19.43,18.61,18.88,18.93,
20:04:20,18.80,18.83,16.90,18.59,18.88,18.93,
20:04:21,18.88,18.83,19.69,18.60,18.97,18.93,
20:04:21,18.80,18.83,18.99,18.61,18.97,18.93,
20:04:22,18.80,18.83,17.08,18.59,18.97,18.93,
20:04:22,18.88,18.83,19.69,18.60,18.88,18.93,
20:04:23,18.88,18.83,18.03,18.59,18.88,18.93,
20:04:23,18.88,18.83,18.47,18.59,18.97,18.93,
20:04:24,18.88,18.83,19.52,18.60,18.97,18.93,
20:04:24,18.80,18.83,16.99,18.58,18.97,18.93,
20:04:25,18.88,18.83,19.60,18.60,18.97,18.93,
20:04:25,18.88,18.83,19.17,18.60,18.88,18.93,
20:04:26,18.88,18.83,16.82,18.58,18.97,18.93,
20:04:26,18.88,18.83,19.69,18.60,18.97,18.93,
20:04:27,18.80,18.83,18.47,18.59,18.97,18.93,
20:04:27,18.88,18.83,18.21,18.59,18.97,18.93,
20:04:28,18.88,18.83,19.69,18.60,18.97,18.93,
20:04:28,18.88,18.83,17.16,18.59,18.97,18.93,
20:04:29,18.88,18.84,19.52,18.60,18.97,18.93,
20:04:29,18.88,18.84,19.34,18.60,18.97,18.93,
20:04:30,18.88,18.84,16.82,18.58,18.97,18.93,
20:04:30,18.88,18.84,19.78,18.60,18.97,18.94,
20:04:31,18.80,18.84,18.64,18.60,18.97,18.94,
20:04:31,18.80,18.84,17.77,18.59,18.97,18.94,
20:04:32,18.88,18.84,19.60,18.60,18.97,18.94,
20:04:32,18.80,18.84,17.42,18.59,18.97,18.94,
20:04:33,18.88,18.84,19.08,18.59,18.97,18.94,
20:04:33,18.88,18.84,19.34,18.60,18.97,18.94,
20:04:34,18.88,18.84,16.82,18.58,18.97,18.94,
20:04:34,18.88,18.84,19.78,18.59,18.97,18.94,
20:04:35,18.88,18.84,18.64,18.59,18.97,18.94,
20:04:35,18.88,18.84,17.68,18.59,18.97,18.94,
20:04:36,18.80,18.84,19.69,18.60,18.97,18.94,
20:04:36,18.80,18.84,17.51,18.59,18.88,18.94,
20:04:37,18.88,18.84,18.99,18.59,18.97,18.94,
20:04:37,18.88,18.84,19.34,18.60,18.97,18.94,
20:04:38,18.88,18.84,16.82,18.58,18.97,18.94,
20:04:38,18.88,18.84,19.87,18.59,18.97,18.94,
20:04:39,18.88,18.84,18.64,18.59,18.97,18.94,
20:04:39,18.88,18.84,17.68,18.58,18.97,18.94,
20:04:40,18.88,18.84,19.60,18.59,18.88,18.94,
20:04:40,18.80,18.84,17.42,18.58,18.88,18.94,
20:04:41,18.88,18.84,19.08,18.59,18.97,18.94,
20:04:41,18.88,18.84,19.34,18.59,18.97,18.94,
20:04:42,18.88,18.84,16.82,18.58,18.97,18.94,
20:04:42,18.80,18.84,19.78,18.59,18.88,18.94,
20:04:43,18.80,18.84,18.64,18.59,18.88,18.94,
20:04:43,18.88,18.84,17.68,18.58,18.97,18.94,
20:04:43,2,18.84,18.58,18.94
20:04:44,18.88,18.88,19.52,19.52,18.97,18.97,
20:04:44,18.80,18.84,16.82,18.17,18.97,18.97,
20:04:45,18.88,18.86,19.52,18.62,18.97,18.97,
20:04:45,18.88,18.86,18.99,18.71,18.97,18.97,
20:04:46,18.88,18.87,16.56,18.28,18.97,18.97,
20:04:46,18.88,18.87,19.96,18.56,18.97,18.97,
20:04:47,18.80,18.86,18.73,18.58,18.97,18.97,
20:04:47,18.88,18.86,16.90,18.37,18.97,18.97,
20:04:48,18.80,18.86,18.90,18.43,18.97,18.97,
20:04:48,18.80,18.85,16.99,18.29,18.97,18.97,
20:04:49,18.88,18.85,19.60,18.41,18.97,18.97,
20:04:49,18.88,18.86,19.25,18.48,18.97,18.97,
20:04:50,18.88,18.86,17.16,18.38,18.97,18.97,
20:04:51,18.88,18.86,19.60,18.46,18.97,18.97,
20:04:51,18.80,18.86,18.64,18.48,18.97,18.97,
20:04:52,18.88,18.86,17.94,18.44,18.97,18.97,
20:04:52,18.88,18.86,19.43,18.50,18.97,18.97,
20:04:53,18.88,18.86,17.68,18.46,18.97,18.97,
20:04:53,18.88,18.86,18.82,18.48,18.97,18.97,
20:04:54,18.88,18.86,19.17,18.51,18.97,18.97,
20:04:54,18.88,18.86,17.16,18.45,18.97,18.97,
20:04:55,18.88,18.87,19.52,18.49,18.97,18.97,
20:04:55,18.88,18.87,18.90,18.51,18.97,18.97,
20:04:56,18.88,18.87,17.42,18.47,18.97,18.97,
20:04:56,18.88,18.87,19.43,18.51,18.97,18.97,
20:04:57,18.88,18.87,17.94,18.48,18.97,18.97,
20:04:57,18.88,18.87,18.64,18.49,18.97,18.97,
20:04:58,18.88,18.87,19.25,18.52,18.97,18.97,
20:04:58,18.88,18.87,16.90,18.46,18.97,18.97,
20:04:59,18.88,18.87,19.60,18.50,18.97,18.97,
