12/18/22
22:00:23,Starting Temperature Monitoring
22:00:23,19.8,568,21.1,556,,1023,,1023,21.0,557,11.1,668,,1023,,1023,
22:00:24,20.0,568,21.1,555,,960,,1023,21.0,557,11.2,668,,1023,,1023,
22:00:24,20.0,569,21.0,556,,956,,1023,21.0,557,10.2,680,,1022,,1023,
22:00:25,20.2,568,21.1,556,,952,,1023,21.0,557,11.9,662,,1008,,1023,
22:00:25,19.9,569,21.0,556,,956,,1023,21.0,557,12.2,658,,1008,,1023,
22:00:26,20.1,567,21.1,556,,952,,1023,21.0,557,8.9,696,,1020,,1023,
22:00:26,19.9,569,21.0,556,,956,,1023,21.0,557,11.9,659,,1004,,1023,
22:00:27,20.1,567,21.2,556,,952,,1023,21.0,558,13.1,653,,992,,1023,
22:00:27,20.0,569,21.1,557,,956,,1023,21.0,558,13.4,645,,1000,,1023,
22:00:28,20.1,568,21.2,556,,948,,1023,21.0,557,14.3,636,,984,,1023,
22:00:28,20.0,569,21.0,556,,952,,1023,21.0,557,12.2,656,,1008,,1023,
22:00:29,20.1,566,21.2,556,,948,,1023,21.0,558,12.2,660,,996,,1023,
22:00:30,20.0,569,21.1,556,,954,,1023,20.9,558,12.2,655,,1008,,1023,
22:00:30,20.1,568,21.1,556,,950,,1023,21.0,557,13.1,648,,988,,1023,
22:00:31,20.0,569,21.0,556,,952,,1023,20.9,558,12.6,653,,1000,,1023,
22:00:31,20.0,568,21.1,556,,952,,1023,21.0,557,14.1,635,,980,,1023,
22:00:32,20.0,569,21.0,556,,952,,1023,21.0,557,16.0,616,,980,,1023,
22:00:32,20.1,567,21.1,555,,952,,1023,21.0,557,16.6,609,,968,,1023,
22:00:33,20.0,568,21.0,556,,952,,1023,20.9,558,16.5,609,,976,,1023,
22:00:33,20.1,567,21.1,556,,952,,1023,21.0,557,16.6,607,,968,,1023,
22:00:34,20.1,568,21.1,556,,952,,1023,21.0,557,16.6,609,,974,,1023,
22:00:34,20.1,569,21.2,556,,952,,1023,21.0,557,16.6,609,,968,,1023,
22:00:35,20.0,568,21.1,556,,952,,1023,21.0,557,16.6,607,,972,,1023,
22:00:35,20.0,567,21.2,556,,952,,1023,21.0,558,16.6,609,,968,,1023,
22:00:36,20.0,569,21.0,555,,948,,1023,21.0,557,16.6,609,,972,,1023,
22:00:36,20.0,568,21.1,555,,954,,1023,21.0,557,16.6,608,,964,,1023,
22:00:37,20.1,569,21.1,556,,948,,1023,20.9,558,16.4,609,,972,,1023,
22:00:37,20.0,567,21.1,556,,956,,1023,21.0,557,16.5,608,,968,,1023,
22:00:38,20.1,568,21.1,556,,948,,1023,21.0,557,16.5,609,,972,,1023,
22:00:38,19.9,568,21.1,557,,954,,1023,21.0,557,16.5,609,,968,,1023,
22:00:39,20.0,568,21.1,555,,952,,1023,21.0,557,16.6,610,,970,,1023,
22:00:39,19.9,569,21.1,556,,954,,1023,21.0,557,16.6,608,,968,,1023,
22:00:40,20.0,568,21.1,557,,948,,1023,21.0,558,16.6,610,,968,,1023,
22:00:40,19.8,569,21.0,556,,956,,1023,21.0,557,16.4,610,,972,,1023,
22:00:41,20.2,568,21.1,556,,948,,1023,21.0,557,16.4,612,,968,,1023,
22:00:41,19.9,569,21.0,557,,956,,1023,21.0,557,16.4,610,,972,,1023,
22:00:42,20.1,566,21.2,556,,948,,1023,21.0,558,16.3,611,,970,,1023,
22:00:42,19.9,569,21.1,556,,956,,1023,21.0,556,16.6,607,,972,,1023,
22:00:43,20.2,568,21.1,556,,952,,1023,21.0,557,16.4,610,,968,,1023,
22:00:43,19.9,568,21.1,556,,956,,1023,21.0,558,16.6,608,,974,,1023,
22:00:44,20.0,566,21.2,555,,948,,1023,21.0,558,16.6,609,,968,,1023,
22:00:44,20.0,569,21.0,556,,954,,1023,20.9,558,16.1,612,,976,,1023,
22:00:45,20.0,567,21.2,555,,948,,1023,20.9,558,16.4,609,,968,,1023,
22:00:45,20.0,568,21.1,557,,954,,1023,21.0,558,16.5,610,,976,,1023,
22:00:46,20.1,568,21.1,556,,952,,1023,21.0,557,16.4,610,,968,,1023,
22:00:46,20.0,569,21.0,556,,956,,1023,20.9,557,16.4,613,,980,,1023,
22:00:47,20.1,568,21.1,555,,948,,1023,21.0,558,16.2,613,,968,,1023,
22:00:47,19.9,569,21.0,556,,952,,1023,20.9,558,16.1,613,,976,,1023,
22:00:48,20.0,567,21.1,555,,952,,1023,21.0,557,16.1,614,,969,,1023,
22:00:48,19.9,568,21.1,556,,952,,1023,21.0,558,16.1,615,,980,,1023,
22:00:49,20.0,568,21.1,555,,952,,1023,21.0,557,16.2,615,,968,,1023,
22:00:49,20.1,569,21.1,557,,952,,1023,21.0,557,15.8,616,,980,,1023,
22:00:50,20.1,568,21.2,556,,952,,1023,21.0,558,15.6,620,,972,,1023,
22:00:50,19.9,569,21.0,556,,952,,1023,21.0,558,15.5,622,,980,,1023,
22:00:51,20.2,567,21.1,556,,952,,1023,21.0,558,14.8,629,,976,,1023,
22:00:51,20.0,568,21.0,556,,952,,1023,21.0,558,14.8,628,,984,,1023,
22:00:52,20.1,567,21.1,556,,952,,1023,21.0,557,4.5,740,,1023,,1023,
22:00:52,20.0,568,21.0,556,,952,,1023,21.0,558,10.0,685,,1023,,1023,
22:00:53,20.0,567,21.1,555,,952,,1023,21.0,557,12.1,661,,996,,1023,
22:00:54,19.9,568,21.0,556,,952,,1023,20.9,559,13.0,649,,1000,,1023,
22:00:54,20.0,568,21.1,556,,952,,1023,21.0,557,13.3,649,,992,,1023,
22:00:55,20.0,568,21.1,556,,952,,1023,21.0,557,13.2,646,,996,,1023,
22:00:55,20.0,568,21.1,557,,952,,1023,21.0,557,12.2,656,,996,,1023,
22:00:56,20.0,568,21.0,556,,948,,1023,21.0,558,13.3,646,,992,,1023,
22:00:56,19.9,568,21.0,556,,952,,1023,21.0,557,13.1,647,,990,,1023,
22:00:57,20.0,568,21.0,556,,952,,1023,21.0,557,14.1,635,,988,,1023,
22:00:57,20.1,569,21.0,556,,956,,1023,21.0,557,13.4,644,,988,,1023,
22:00:58,20.1,568,21.0,556,,952,,1023,21.0,558,16.6,607,,970,,1023,
22:00:58,20.0,568,21.1,556,,954,,1023,21.0,557,16.6,608,,968,,1023,
22:00:59,20.1,569,21.0,556,,952,,1023,20.9,559,16.6,607,,968,,1023,
22:00:59,20.0,569,21.1,556,,956,,1023,21.0,556,16.6,608,,970,,1023,
22:01:00,20.0,569,21.1,556,,952,,1023,20.9,558,16.4,612,,972,,1023,
22:01:00,20.1,569,21.0,556,,954,,1023,21.0,557,16.1,612,,972,,1023,
22:01:01,20.0,567,21.1,557,,949,,1023,21.0,557,12.7,656,,994,,1023,
22:01:01,20.0,569,21.0,556,,954,,1023,21.0,558,13.1,649,,993,,1023,
22:01:02,20.0,568,21.0,556,,952,,1023,21.0,557,13.1,650,,992,,1023,
22:01:02,19.8,569,21.0,556,,954,,1023,21.0,557,13.0,650,,996,,1023,
22:01:03,20.0,569,21.0,556,,952,,1023,21.0,557,12.9,649,,992,,1023,
22:01:03,20.0,568,21.1,557,,956,,1023,21.0,557,13.1,649,,996,,1023,
22:01:04,20.2,568,21.0,556,,948,,1023,20.9,558,13.1,649,,990,,1023,
22:01:04,20.0,569,21.0,556,,953,,1023,20.9,558,13.0,649,,1000,,1023,
22:01:05,20.2,568,21.1,557,,949,,1023,21.0,558,12.9,650,,992,,1023,
22:01:05,19.9,569,21.1,557,,953,,1023,21.0,557,12.9,650,,1000,,1023,
22:01:06,20.0,567,21.1,555,,952,,1023,21.0,558,12.7,653,,990,,1023,
22:01:06,20.1,569,21.1,557,,953,,1023,21.0,558,12.2,658,,1005,,1023,
22:01:07,20.0,567,21.1,556,,952,,1023,21.0,557,12.7,652,,992,,1023,
22:01:07,19.9,569,21.1,557,,952,,1023,20.9,558,12.7,652,,1000,,1023,
22:01:08,20.2,568,21.1,556,,948,,1023,21.0,557,11.9,659,,996,,1023,
22:01:08,20.0,569,21.0,556,,952,,1023,21.0,558,12.1,657,,1004,,1023,
22:01:09,20.2,569,21.1,555,,952,,1023,21.0,557,12.3,656,,994,,1023,
22:01:09,19.9,569,21.1,556,,952,,1023,20.9,558,12.2,657,,1006,,1023,
22:01:10,20.0,567,21.1,556,,952,,1023,21.0,557,12.4,657,,992,,1023,
22:01:10,20.0,569,21.0,557,,952,,1023,20.9,558,12.1,659,,1006,,1023,
22:01:11,20.2,567,21.2,556,,949,,1023,21.0,558,12.3,658,,992,,1023,
22:01:11,20.1,570,21.1,557,,952,,1023,20.9,558,12.2,660,,1004,,1023,
22:01:12,20.1,568,21.0,556,,952,,1023,21.0,557,12.2,658,,992,,1023,
22:01:12,20.0,569,21.1,557,,952,,1023,20.9,558,12.5,658,,1004,,1023,
22:01:13,20.1,568,21.1,556,,952,,1023,21.0,557,12.5,656,,990,,1023,
22:01:13,20.0,569,21.1,556,,952,,1023,21.0,558,12.2,657,,1004,,1023,
22:01:14,20.0,568,21.1,556,,952,,1023,21.0,557,12.6,656,,990,,1023,
22:01:14,19.9,569,21.1,556,,952,,1023,20.9,558,12.4,657,,1004,,1023,
22:01:15,20.0,567,21.2,556,,952,,1023,21.0,557,12.5,655,,992,,1023,
22:01:15,20.1,568,21.0,556,,952,,1023,21.0,558,12.6,655,,1000,,1023,
22:01:16,20.1,568,21.1,556,,952,,1023,21.0,557,12.6,655,,992,,1023,
22:01:16,20.0,568,21.1,557,,952,,1023,21.0,557,12.1,659,,1000,,1023,
22:01:17,20.0,567,21.1,556,,952,,1023,21.0,557,12.3,656,,991,,1023,
22:01:18,20.0,568,21.0,556,,952,,1023,20.9,557,12.5,655,,1004,,1023,
22:01:18,20.0,567,21.0,556,,952,,1023,21.0,557,13.0,644,,988,,1023,
22:01:19,20.1,568,21.1,556,,952,,1023,21.0,558,13.1,649,,996,,1023,
22:01:19,20.0,568,21.1,555,,952,,1023,21.0,558,13.3,645,,984,,1023,
22:01:19,1,20.02,21.10,nan,nan,20.94,14.03,nan,nan
22:01:20,20.2,568,21.1,555,,956,,1023,21.0,557,13.4,644,,992,,1023,
22:01:20,20.1,569,21.0,557,,952,,1023,21.0,557,12.9,651,,1001,,1023,
22:01:21,20.1,568,21.2,556,,952,,1023,21.0,557,13.3,648,,988,,1023,
22:01:21,20.0,569,21.0,557,,952,,1023,21.0,558,12.7,653,,1000,,1023,
22:01:22,20.1,568,21.2,556,,948,,1023,21.0,558,12.7,654,,990,,1023,
22:01:22,20.0,568,21.0,556,,952,,1023,21.0,558,12.6,653,,1000,,1023,
22:01:23,20.3,568,21.1,556,,952,,1023,21.0,557,12.5,656,,988,,1023,
22:01:23,19.9,568,21.1,556,,952,,1023,21.0,557,12.7,651,,1002,,1023,
22:01:24,20.1,568,21.1,556,,952,,1023,21.0,557,12.7,653,,990,,1023,
22:01:24,20.1,569,21.0,556,,952,,1023,20.9,558,12.1,659,,1008,,1023,
22:01:25,20.1,566,21.2,555,,952,,1023,21.0,557,12.2,658,,992,,1023,
22:01:25,20.0,568,21.0,556,,952,,1023,21.0,558,12.3,656,,1004,,1023,
22:01:26,20.1,568,21.2,556,,952,,1023,21.0,557,12.4,656,,992,,1023,
22:01:26,20.1,568,21.1,557,,952,,1023,21.0,557,12.7,652,,1000,,1023,
22:01:27,20.1,567,21.1,556,,952,,1023,21.0,557,12.7,650,,990,,1023,
22:01:27,20.2,568,21.1,557,,952,,1023,20.9,558,12.0,660,,1004,,1023,
22:01:28,20.1,568,21.1,556,,952,,1023,21.0,557,12.1,660,,996,,1023,
22:01:28,20.1,568,21.1,556,,952,,1023,20.9,558,13.3,646,,994,,1023,
22:01:29,20.1,568,21.1,556,,952,,1023,21.0,557,13.8,639,,984,,1023,
22:01:29,20.0,568,21.1,556,,952,,1023,21.0,557,13.9,639,,990,,1023,
22:01:30,20.1,568,21.1,555,,954,,1023,21.0,557,13.4,633,,980,,1023,
22:01:30,20.0,568,21.0,555,,952,,1023,21.0,558,13.8,639,,988,,1023,
22:01:31,20.0,567,21.1,555,,952,,1023,21.0,557,14.0,638,,984,,1023,
22:01:31,20.0,569,21.0,556,,952,,1023,21.0,558,13.9,638,,988,,1023,
22:01:32,20.0,568,21.0,556,,954,,1023,21.0,557,13.4,643,,990,,1023,
22:01:32,20.0,568,21.1,556,,950,,1023,21.0,557,14.0,638,,990,,1023,
22:01:33,20.0,568,21.1,556,,952,,1023,21.0,557,14.0,638,,988,,1023,
22:01:33,20.0,568,21.1,556,,952,,1023,21.0,558,14.1,638,,988,,1023,
22:01:34,19.9,568,21.1,557,,953,,1023,21.0,557,14.0,637,,986,,1023,
22:01:34,20.1,567,21.1,556,,952,,1023,21.0,557,13.4,644,,988,,1023,
