12/18/22
22:42:02,Starting Temperature Monitoring
22:42:02,,1023,,1023,,1023,,1023,,1023,,1023,20.7,560,21.3,555,,1012,39.6,361,,880,,1023,,1023,,1023,
22:42:02,,1023,,1023,,1023,,1023,,1023,,1023,20.7,561,21.2,553,,1012,36.3,387,3.2,750,,1023,,1023,,912,
22:42:03,,1023,,1023,,1023,,1023,,1023,,1023,20.7,561,21.2,555,,1012,37.9,373,,792,,845,,1023,,1023,
22:42:03,,1023,,1023,,1023,,1023,,1023,,1023,20.5,563,21.2,555,,1014,37.9,375,,1023,,1023,,1023,,1023,
22:42:04,,1023,,1023,,1023,,1023,,1023,,1023,20.6,563,21.2,555,,1016,38.1,374,,828,,1023,,1023,,1023,
22:42:04,,1023,,1023,,1023,,1023,,1023,,1023,20.7,563,21.2,555,,1016,37.0,384,8.5,697,,1023,,1023,,942,
22:42:05,,1023,,1023,,1023,,1023,,1023,,1023,20.7,562,21.2,554,,1016,37.5,378,,888,,900,,1023,,1023,
22:42:05,,1023,,1023,,1023,,1023,,1023,,1023,20.5,562,21.2,555,,1016,37.6,377,,1023,,1023,,1023,,1023,
22:42:06,,1023,,1023,,1023,,1023,,1023,,1023,20.6,562,21.2,555,,1016,37.0,384,4.4,808,,1023,,1023,,1023,
22:42:06,,1023,,1023,,1023,,1023,,1023,,1023,20.7,563,21.1,555,,1012,37.2,380,10.6,724,,1023,,1023,,1023,
22:42:07,,1023,,1023,,1023,,1023,,1023,,1023,20.7,561,21.2,555,,1012,37.4,379,10.8,689,,1023,,1023,,1009,
22:42:08,,1023,,1023,,1023,,1023,,1023,,1023,20.7,562,21.2,555,,1012,37.2,382,8.8,696,,990,,1023,,974,
22:42:08,,1023,,1023,,1023,,1023,,1023,,1023,20.6,560,21.3,554,,1012,36.7,384,,817,,852,,984,,1023,
22:42:09,,1023,,1023,,1023,,1023,,1023,,1023,20.5,563,21.2,555,,1008,36.9,381,,956,,1023,,1023,,1023,
22:42:09,,1023,,1023,,1023,,1023,,1023,,1023,20.6,561,21.2,555,,1008,36.7,388,9.6,701,,1023,,1023,,1023,
22:42:10,,1023,,1023,,1023,,1023,,1023,,1023,20.5,562,21.1,555,,1006,36.3,390,8.0,702,,1023,,1023,,948,
22:42:10,,1023,,1023,,1023,,1023,,1023,,1023,20.8,560,21.3,554,,1006,36.1,392,,784,,841,,1023,,1023,
22:42:11,,1023,,1023,,1023,,1023,,1023,,1023,20.6,563,21.2,555,,1008,36.1,390,,1023,,1023,,1023,,1023,
22:42:11,,1023,,1023,,1023,,1023,,1023,,1023,20.5,562,21.3,556,,1008,36.4,391,,831,,1023,,1023,,1023,
22:42:12,,1023,,1023,,1023,,1023,,1023,,1023,20.7,562,21.2,554,,1012,36.5,391,7.7,703,,1023,,1023,,938,
22:42:12,,1023,,1023,,1023,,1023,,1023,,1023,20.8,560,21.2,554,,1002,36.5,389,,895,,900,,1023,,1023,
22:42:13,,1023,,1023,,1023,,1023,,1023,,1023,20.6,561,21.1,556,,1008,36.1,391,,1023,,1023,,1023,,1023,
22:42:13,,1023,,1023,,1023,,1023,,1023,,1023,20.4,561,21.2,556,,1008,36.3,389,4.3,812,,1023,,1023,,1023,
22:42:14,,1023,,1023,,1023,,1023,,1023,,1023,20.6,562,21.2,556,,1008,36.2,392,9.8,701,,1023,,1023,,1023,
22:42:14,,1023,,1023,,1023,,1023,,1023,,1023,20.7,561,21.2,554,,1006,36.1,393,7.4,708,,994,,1023,,1016,
22:42:15,,1023,,1023,,1023,,1023,,1023,,1023,20.8,559,21.3,554,,1006,36.3,389,,788,,840,,1010,,1023,
22:42:16,,1023,,1023,,1023,,1023,,1023,,1023,20.5,562,21.2,555,,1012,36.5,390,,1023,,1023,,1023,,1023,
22:42:16,,1023,,1023,,1023,,1023,,1023,,1023,20.6,562,21.2,555,,1008,36.3,390,3.7,805,,1023,,1023,,1023,
22:42:17,,1023,,1023,,1023,,1023,,1023,,1023,20.7,562,21.2,555,,1008,36.1,394,9.9,707,,1023,,1023,,1023,
22:42:17,,1023,,1023,,1023,,1023,,1023,,1023,20.8,561,21.2,555,,1006,36.4,390,8.2,701,,1023,,1023,,992,
22:42:18,,1023,,1023,,1023,,1023,,1023,,1023,20.6,560,21.2,554,,1004,36.7,387,1.2,752,,804,,1023,,1023,
22:42:18,,1023,,1023,,1023,,1023,,1023,,1023,20.6,560,21.3,555,,1006,36.5,389,,973,,1023,,988,,1023,
22:42:19,,1023,,1023,,1023,,1023,,1023,,1023,20.5,561,21.2,555,,1004,36.3,389,,852,,1023,,1023,,1023,
22:42:19,,1023,,1023,,1023,,1023,,1023,,1023,20.6,561,21.1,556,,1008,36.3,391,9.5,692,,1023,,1023,,996,
22:42:20,,1023,,1023,,1023,,1023,,1023,,1023,20.7,560,21.2,555,,1004,36.3,394,2.8,740,,884,,1023,,1023,
22:42:20,,1023,,1023,,1023,,1023,,1023,,1023,20.7,562,21.2,554,,1008,36.0,393,,976,,1023,,990,,1023,
22:42:21,,1023,,1023,,1023,,1023,,1023,,1023,20.6,562,21.1,555,,1010,35.8,391,,904,,1023,,1023,,1023,
22:42:21,,1023,,1023,,1023,,1023,,1023,,1023,20.7,562,21.2,556,,1004,36.6,389,9.9,688,,1023,,1023,,1012,
22:42:22,,1023,,1023,,1023,,1023,,1023,,1023,20.8,559,21.2,554,,1008,36.9,385,6.4,712,,900,,1023,,982,
22:42:23,,1023,,1023,,1023,,1023,,1023,,1023,20.7,560,21.2,554,,1004,36.6,382,,944,,944,,984,,1023,
22:42:23,,1023,,1023,,1023,,1023,,1023,,1023,20.6,562,21.2,556,,1008,36.7,386,,868,,1023,,1023,,1023,
