12/18/22
22:46:05,Starting Temperature Monitoring
22:46:05,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.1,554,20.8,562,22.4,540,,1000,
22:46:06,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.7,560,22.3,541,,976,
22:46:06,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.6,560,22.4,541,,956,
22:46:07,,1023,,1023,,1023,,1023,,1023,,1023,,1018,,1023,,1023,,1023,21.1,555,20.5,562,22.5,541,,831,
22:46:07,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.8,561,22.4,540,,840,
22:46:08,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,554,20.7,560,22.4,542,,1023,
22:46:08,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.1,555,20.4,560,22.5,542,,900,
22:46:09,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,556,20.7,561,22.3,541,0.5,788,
22:46:10,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.1,555,20.8,561,22.3,541,,784,
22:46:10,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,554,20.7,557,22.4,541,,1023,
22:46:11,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.1,554,20.5,560,27.3,487,,908,
22:46:11,,1023,,1023,,1023,,1023,,1023,,1023,,1016,,1023,,1023,,1023,21.2,556,20.7,562,27.9,482,4.4,764,
22:46:12,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.0,555,20.7,561,28.0,476,3.6,720,
22:46:12,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.7,560,27.7,477,,816,
22:46:13,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.9,560,28.4,473,,1023,
22:46:13,,1023,,1023,,1023,,1023,,1023,,1012,,1023,,1023,,1023,,1023,21.1,555,20.6,560,29.1,468,,864,
22:46:14,,1023,,1023,,1023,,1023,,1023,,1023,,1004,,1004,,974,,958,21.1,555,20.6,561,28.4,467,,800,
22:46:14,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.3,554,20.9,561,29.0,467,,1023,
22:46:15,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.6,560,29.0,471,,932,
22:46:15,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.1,555,20.5,560,22.9,535,,820,
22:46:16,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,554,20.6,560,22.9,534,,894,
22:46:16,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,554,20.7,559,23.0,534,,1016,
22:46:17,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,554,20.5,560,22.9,536,,868,
22:46:18,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,556,20.7,562,23.1,533,,848,
22:46:18,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.9,561,23.3,533,,924,
22:46:19,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.1,555,20.6,560,23.5,530,,972,
22:46:19,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.6,562,23.4,529,,826,
22:46:20,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.7,561,23.4,529,,810,
22:46:20,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,554,20.7,560,23.7,527,,1023,
22:46:21,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.1,555,20.7,560,23.6,527,,884,
22:46:21,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,556,20.6,561,23.8,526,,804,
22:46:22,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,554,20.7,560,23.5,529,,876,
22:46:22,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.6,560,23.4,530,,980,
22:46:23,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.1,556,20.6,561,23.3,532,,840,
22:46:23,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.6,562,22.9,535,,810,
22:46:24,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,554,20.7,560,22.9,536,,1000,
22:46:25,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,,1023,21.2,555,20.6,560,23.0,534,,936,
